ct2010,fz20_100y,fz50_100y,fz50_500y,in_fz,fz_cat,objectid,geoid,state,county,tract,eacode,eaname,hcv_public,hcv_pct_re,hcv_publ_1,shape_leng,shape_area,geometry
3077600,0,0,0,0,NA,62794,36047077600,36,047,077600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.022431744047992,1.9855845944e-5,"list(list(c(-73.936767, -73.937737999, -73.9386729999999, -73.939604999, -73.9405380009999, -73.9415089999999, -73.942473999, -73.943409, -73.944155, -73.94454, -73.944808, -73.945511, -73.9463279999999, -73.946479, -73.946292, -73.945617, -73.944629, -73.94366, -73.942729, -73.9417569999999, -73.9407879999999, -73.939854, -73.938925, -73.9379979999999, -73.937593001, -73.937013, -73.9370059999999, -73.936767, 40.6299729990001, 40.6299129990001, 40.629852999, 40.6297949990001, 40.629734999, 40.6296779990001, 
40.6296179990001, 40.629559999, 40.6295079990001, 40.629866, 40.630126999, 40.6307919990001, 40.631565999, 40.6317079990001, 40.631722999, 40.6317779990001, 40.631837999, 40.631899999, 40.6319569990001, 40.632016999, 40.6320759990001, 40.6321349990001, 40.632192999, 40.6322469990001, 40.6322679990001, 40.632303999, 40.6322260000001, 40.6299729990001)))"
3078000,0,0,1,1,2050_500y,54863,36047078000,36,047,078000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.016841541022372,1.7514190367e-5,"list(list(c(-73.937266999, -73.937078, -73.937036, -73.937013, -73.937593001, -73.9379979999999, -73.938925, -73.939854, -73.9407879999999, -73.941039, -73.941282999, -73.940348999, -73.9394129999999, -73.93848, -73.937512, -73.937266999, 40.634650999, 40.6328979990001, 40.632508999, 40.632303999, 40.6322679990001, 40.6322469990001, 40.632192999, 40.6321349990001, 40.6320759990001, 40.6344169990001, 40.6366869990001, 40.636743999, 40.6368039990001, 40.6368619990001, 40.636921, 40.634650999)))"
3078200,0,0,0,0,NA,62795,36047078200,36,047,078200,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",63,5.80999994,5.80999994,0.019954969473501,1.7916379727e-5,"list(list(c(-73.937512, -73.93848, -73.9394129999999, -73.940348999, -73.941282999, -73.9422489999999, -73.9432209999999, -73.944155, -73.945123001, -73.945373, -73.944845, -73.9439859999999, -73.942503001, -73.941533001, -73.940597, -73.9396639999999, -73.938731, -73.937762, -73.937512, 40.636921, 40.6368619990001, 40.6368039990001, 40.636743999, 40.6366869990001, 40.636627999, 40.636563999, 40.6365069990001, 40.636447999, 40.638786999, 40.6388190000001, 40.6388719990001, 40.6389649990001, 40.6390249990001, 
40.639082999, 40.6391419990001, 40.639199999, 40.639258999, 40.636921)))"
3078400,0,0,0,0,NA,62897,36047078400,36,047,078400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.016969697075147,1.7821963523e-5,"list(list(c(-73.9407879999999, -73.9417569999999, -73.942729, -73.94366, -73.944629, -73.944881, -73.945123001, -73.944155, -73.9432209999999, -73.9422489999999, -73.941282999, -73.941039, -73.9407879999999, 40.6320759990001, 40.632016999, 40.6319569990001, 40.631899999, 40.631837999, 40.6341770000001, 40.636447999, 40.6365069990001, 40.636563999, 40.636627999, 40.6366869990001, 40.6344169990001, 40.6320759990001)))"
3078600,0,0,0,0,NA,62869,36047078600,36,047,078600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",33,2.5999999,2.5999999,0.018838711215885,1.8210409916e-5,"list(list(c(-73.944629, -73.945617, -73.946292, -73.946479, -73.946561001, -73.946827, -73.9476989999999, -73.948819, -73.9494490009999, -73.949778001, -73.950908, -73.9511009999999, -73.950905, -73.949919, -73.9489839999999, -73.9480149999999, -73.9470439999999, -73.946109, -73.945123001, -73.944881, -73.944629, 40.631837999, 40.6317779990001, 40.631722999, 40.6317079990001, 40.631784999, 40.632033999, 40.6328849990001, 40.633902, 40.634507999, 40.6348139990001, 40.6358910000001, 40.6360729990001, 
40.636086999, 40.636151999, 40.6362089990001, 40.636266999, 40.6363289990001, 40.6363879990001, 40.636447999, 40.6341770000001, 40.631837999)))"
3078800,0,0,0,0,NA,54723,36047078800,36,047,078800,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",146,15.31999969,15.31999969,0.020010090235532,1.6724463986e-5,"list(list(c(-73.945123001, -73.946109, -73.9470439999999, -73.9480149999999, -73.9489839999999, -73.949919, -73.950905, -73.9511009999999, -73.951972, -73.9527899999999, -73.9535999999999, -73.953072, -73.9521329999999, -73.951158, -73.950167, -73.9492329999999, -73.9482649999999, -73.947152, -73.946449, -73.945373, -73.945123001, 40.636447999, 40.6363879990001, 40.6363289990001, 40.636266999, 40.6362089990001, 40.636151999, 40.636086999, 40.6360729990001, 40.636900999, 40.6376500000001, 40.6384219990001, 
40.638425999, 40.6384229990001, 40.638427999, 40.6384909990001, 40.638547999, 40.638606999, 40.638675999, 40.638719999, 40.638786999, 40.636447999)))"
3079000,0,0,0,0,NA,62870,36047079000,36,047,079000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",37,2.3900001,2.3900001,0.018989830764149,1.9480459847e-5,"list(list(c(-73.951158, -73.9521329999999, -73.953072, -73.9535999999999, -73.953743001, -73.954043, -73.9542729999999, -73.9547669999999, -73.955638, -73.9557159989999, -73.95707, -73.957463, -73.957637, -73.956425, -73.955494, -73.9545249989999, -73.9535549999999, -73.952622, -73.951652, -73.951405999, -73.951306, -73.951158, 40.638427999, 40.6384229990001, 40.638425999, 40.6384219990001, 40.638566, 40.638877999, 40.6391149990001, 40.639623999, 40.640503999, 40.6405819990001, 40.641960999, 40.642371999, 
40.642688999, 40.642770999, 40.6428269990001, 40.642886999, 40.6429469990001, 40.643005999, 40.643065999, 40.640766999, 40.639807999, 40.638427999)))"
3079200,0,0,0,0,NA,62871,36047079200,36,047,079200,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",52,4.46000004,4.46000004,0.019650074619106,2.3069556482e-5,"list(list(c(-73.951652, -73.952622, -73.9535549999999, -73.9545249989999, -73.955494, -73.956425, -73.957637, -73.9579189999999, -73.957977999, -73.958022, -73.9580369999999, -73.958107, -73.956444, -73.955652001, -73.954858999, -73.954125, -73.952683, -73.95205, -73.951854, -73.951785, -73.951652, 40.643065999, 40.643005999, 40.6429469990001, 40.642886999, 40.6428269990001, 40.642770999, 40.642688999, 40.644143, 40.6445759980001, 40.645069999, 40.645301999, 40.646517999, 40.6465949990001, 40.6466309990001, 
40.6466589990001, 40.6466869990001, 40.6467439990001, 40.6467709990001, 40.6449539990001, 40.644304999, 40.643065999)))"
3079400,0,0,0,0,NA,54495,36047079400,36,047,079400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",22,4.80999994,4.80999994,0.02015939920021,2.365540991e-5,"list(list(c(-73.95205, -73.952683, -73.954125, -73.954858999, -73.955652001, -73.956444, -73.958107, -73.958141, -73.958150001, -73.9582559999999, -73.958288, -73.958444, -73.9587069999999, -73.9558249999999, -73.9548, -73.952951, -73.952469, -73.9523629999999, -73.9522699999999, -73.952189, -73.95205, 40.6467709990001, 40.6467439990001, 40.6466869990001, 40.6466589990001, 40.6466309990001, 40.6465949990001, 40.646517999, 40.647503999, 40.6477679990001, 40.6485319990001, 40.6486629990001, 40.6493070000001, 
40.650386999, 40.6505299990001, 40.650569999, 40.650654999, 40.6506699990001, 40.649668999, 40.6487949990001, 40.648021, 40.6467709990001)))"
3079601,0,0,0,0,NA,57902,36047079601,36,047,079601,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",26,1.64999998,1.64999998,0.013777132802467,1.1755432682e-5,"list(list(c(-73.9563879999999, -73.9562999999999, -73.959696, -73.959861, -73.960073, -73.960136001, -73.9602429999999, -73.960426, -73.956648999, -73.956558, -73.9564779999999, -73.956428, -73.9563879999999, 40.655874999, 40.655048999, 40.654838999, 40.655634999, 40.656485999, 40.6567629990001, 40.657231999, 40.6580719990001, 40.658305999, 40.657453999, 40.656710999, 40.6562469990001, 40.655874999)))"
3079602,0,0,0,0,NA,57903,36047079602,36,047,079602,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",26,1.54999995,1.54999995,0.015394183201671,1.4373488652e-5,"list(list(c(-73.9558249999999, -73.9587069999999, -73.958926001, -73.959151, -73.959329, -73.9594509999999, -73.959696, -73.9562999999999, -73.9561639999999, -73.9560099999999, -73.955907, -73.9558249999999, 40.6505299990001, 40.650386999, 40.6512119990001, 40.652144999, 40.652927999, 40.6535749990001, 40.654838999, 40.655048999, 40.653777, 40.652314, 40.6513689990001, 40.6505299990001)))"
3079801,0,0,0,0,NA,59292,36047079801,36,047,079801,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.014879756477221,1.3809155908e-5,"list(list(c(-73.9567250009999, -73.956648999, -73.960426, -73.960484, -73.960519, -73.960548, -73.96056, -73.960573, -73.9605999999999, -73.9606219999999, -73.960624001, -73.960662, -73.96077, -73.9570439989999, -73.956958, -73.956875, -73.956801, -73.9567250009999, 40.6590169990001, 40.658305999, 40.6580719990001, 40.6584099990001, 40.658778999, 40.659301999, 40.6594959990001, 40.6596719990001, 40.660026999, 40.660204999, 40.6605999990001, 40.660946999, 40.661733999, 40.6619649990001, 40.6611799990001, 
40.6604419990001, 40.659729999, 40.6590169990001)))"
3079802,0,0,0,0,NA,59293,36047079802,36,047,079802,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",22,0.98000002,0.98000002,0.015471276309019,1.1326863671e-5,"list(list(c(-73.960426, -73.9602429999999, -73.960136001, -73.960073, -73.959861, -73.960699, -73.961691, -73.9619, -73.9624439999999, -73.962814, -73.962005, -73.960877, -73.960662, -73.960624001, -73.9606219999999, -73.9605999999999, -73.960573, -73.96056, -73.960548, -73.960519, -73.960484, -73.960426, 40.6580719990001, 40.657231999, 40.6567629990001, 40.656485999, 40.655634999, 40.655340998, 40.6549509990001, 40.654870999, 40.658314999, 40.6605039990001, 40.660669999, 40.660896999, 40.660946999, 
40.6605999990001, 40.660204999, 40.660026999, 40.6596719990001, 40.6594959990001, 40.659301999, 40.658778999, 40.6584099990001, 40.6580719990001)))"
3080000,0,0,0,0,NA,54864,36047080000,36,047,080000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",23,2.75999999,2.75999999,0.018421408314388,1.8494677518e-5,"list(list(c(-73.9504929999999, -73.953384, -73.9567250009999, -73.956801, -73.956875, -73.956958, -73.9570439989999, -73.9537, -73.9508099999999, -73.9507239989999, -73.950644, -73.950569, -73.9504929999999, 40.6594049990001, 40.6592269990001, 40.6590169990001, 40.659729999, 40.6604419990001, 40.6611799990001, 40.6619649990001, 40.6621739990001, 40.6623539990001, 40.6615689990001, 40.6608269990001, 40.660116999, 40.6594049990001)))"
3080200,0,0,0,0,NA,62720,36047080200,36,047,080200,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",36,2.82999992,2.82999992,0.018806562396973,1.9725356627e-5,"list(list(c(-73.95016, -73.953048, -73.9563879999999, -73.956428, -73.9564779999999, -73.956558, -73.956648999, -73.9567250009999, -73.953384, -73.9504929999999, -73.950416, -73.950326, -73.9502469999999, -73.95016, 40.656259999, 40.656080998, 40.655874999, 40.6562469990001, 40.656710999, 40.657453999, 40.658305999, 40.6590169990001, 40.6592269990001, 40.6594049990001, 40.658692998, 40.657837999, 40.657094998, 40.656259999)))"
3080400,0,0,0,0,NA,62872,36047080400,36,047,080400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",14,1.37,1.37,0.019764472444898,2.020627306e-5,"list(list(c(-73.9476759999999, -73.9476529999999, -73.947601, -73.9475219999999, -73.947433, -73.947354, -73.947264001, -73.9471589999999, -73.9477029999999, -73.9500659999999, -73.95016, -73.9502469999999, -73.950326, -73.950416, -73.9504929999999, -73.950569, -73.950644, -73.9507239989999, -73.9508099999999, -73.947914, -73.9478319999999, -73.947753, -73.9476759999999, 40.660296999, 40.6600829990001, 40.6595859990001, 40.658875999, 40.6580309990001, 40.657279999, 40.6564369990001, 40.6555939990001, 
40.655561999, 40.6554229990001, 40.656259999, 40.657094998, 40.657837999, 40.658692998, 40.6594049990001, 40.660116999, 40.6608269990001, 40.6615689990001, 40.6623539990001, 40.6625329990001, 40.6617459990001, 40.6610069990001, 40.660296999)))"
3080600,0,0,0,0,NA,62873,36047080600,36,047,080600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.020273462224773,1.7709020919e-5,"list(list(c(-73.939813, -73.9426109999999, -73.945254, -73.945413, -73.946088, -73.9466449989999, -73.947256, -73.9476759999999, -73.947753, -73.9478319999999, -73.947914, -73.9456129989999, -73.945022001, -73.944207999, -73.942829, -73.94254, -73.940029, -73.939965, -73.9398859999999, -73.939813, 40.660784999, 40.660609999, 40.660446, 40.6604369990001, 40.6603959990001, 40.660361999, 40.6603279990001, 40.660296999, 40.6610069990001, 40.6617459990001, 40.6625329990001, 40.662675999, 40.6627149990001, 
40.6627619990001, 40.6628469990001, 40.6628640000001, 40.663020999, 40.662232999, 40.6614949990001, 40.660784999)))"
3080800,0,0,0,0,NA,62501,36047080800,36,047,080800,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",286,100,100,0.040712974109192,3.4269874774e-5,"list(list(c(-73.936864, -73.935895, -73.934962, -73.933996, -73.9326349999999, -73.93209, -73.931723001, -73.9310829999999, -73.9309029999999, -73.9313059999999, -73.931907, -73.932847, -73.9338099999999, -73.934784, -73.935718, -73.936685, -73.9376589999999, -73.938593, -73.939559, -73.940532, -73.9414619999999, -73.942401, -73.9433539999999, -73.944873, -73.9471589999999, -73.947264001, -73.947354, -73.945094, -73.942314, -73.9425499989999, -73.939734, -73.9396589999999, -73.9395689999999, -73.9396149999999, 
-73.936864, 40.6579419990001, 40.6580009990001, 40.658060999, 40.6581189990001, 40.658201999, 40.6582349990001, 40.6582569990001, 40.6582959990001, 40.6566099990001, 40.656580999, 40.656536999, 40.6564779990001, 40.656422999, 40.6563609990001, 40.656302999, 40.656241999, 40.6561839990001, 40.656122999, 40.656062999, 40.6560019980001, 40.655943999, 40.6558849990001, 40.6558289980001, 40.6557349990001, 40.6555939990001, 40.6564369990001, 40.657279999, 40.657431999, 40.657608999, 40.6598919990001, 40.6600740000001, 
40.659363999, 40.6585299990001, 40.657767999, 40.6579419990001)))"
3081000,0,0,0,0,NA,62951,36047081000,36,047,081000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.021795467254727,1.7294805731e-5,"list(list(c(-73.939734, -73.9425499989999, -73.942314, -73.945094, -73.947354, -73.947433, -73.9475219999999, -73.947601, -73.9476529999999, -73.9476759999999, -73.947256, -73.9466449989999, -73.946088, -73.945413, -73.945254, -73.9426109999999, -73.939813, -73.939734, 40.6600740000001, 40.6598919990001, 40.657608999, 40.657431999, 40.657279999, 40.6580309990001, 40.658875999, 40.6595859990001, 40.6600829990001, 40.660296999, 40.6603279990001, 40.660361999, 40.6603959990001, 40.6604369990001, 40.660446, 
40.660609999, 40.660784999, 40.6600740000001)))"
3081400,0,0,0,0,NA,62729,36047081400,36,047,081400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",14,2.43000007,2.43000007,0.017149149434186,1.8119725549e-5,"list(list(c(-73.938081, -73.9390509999999, -73.9400249999999, -73.940957, -73.9418909999999, -73.942098, -73.942261, -73.942401, -73.9414619999999, -73.940532, -73.939559, -73.938593, -73.938454, -73.9382899999999, -73.938081, 40.651375999, 40.6513259990001, 40.6512759990001, 40.6512289990001, 40.651168999, 40.653090999, 40.6546239990001, 40.6558849990001, 40.655943999, 40.6560019980001, 40.656062999, 40.656122999, 40.6548579990001, 40.6533269990001, 40.651375999)))"
3081600,0,0,0,0,NA,54722,36047081600,36,047,081600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",14,2.08999991,2.08999991,0.01898297660821,1.9127476741e-5,"list(list(c(-73.9418909999999, -73.942826, -73.9438, -73.9447700009999, -73.945706, -73.945905, -73.946066, -73.947032001, -73.947054999, -73.9471589999999, -73.944873, -73.9433539999999, -73.942401, -73.942261, -73.942098, -73.9418909999999, 40.651168999, 40.651109999, 40.651106, 40.6510640000001, 40.6510059990001, 40.6528549990001, 40.6544099990001, 40.6543389990001, 40.6545679990001, 40.6555939990001, 40.6557349990001, 40.6558289980001, 40.6558849990001, 40.6546239990001, 40.653090999, 40.651168999
)))"
3081800,0,0,0,0,NA,62021,36047081800,36,047,081800,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",36,2.5999999,2.5999999,0.017077668374854,1.6814379471e-5,"list(list(c(-73.945706, -73.946674, -73.9476559999999, -73.948591, -73.9495709999999, -73.949669, -73.949768999, -73.9499299999999, -73.9500659999999, -73.9477029999999, -73.9471589999999, -73.947054999, -73.947032001, -73.946066, -73.945905, -73.945706, 40.6510059990001, 40.650947999, 40.650898999, 40.650854999, 40.6508069990001, 40.6516979990001, 40.652641999, 40.654149998, 40.6554229990001, 40.655561999, 40.6555939990001, 40.6545679990001, 40.6543389990001, 40.6544099990001, 40.6528549990001, 
40.6510059990001)))"
3082000,0,0,0,0,NA,62730,36047082000,36,047,082000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",69,3.81999993,3.81999993,0.01672142170275,1.5822346281e-5,"list(list(c(-73.9500659999999, -73.9499299999999, -73.949768999, -73.949669, -73.9495709999999, -73.951378, -73.952469, -73.9525629999999, -73.952664, -73.952824, -73.952959001, -73.953048, -73.95016, -73.9500659999999, 40.6554229990001, 40.654149998, 40.652641999, 40.6516979990001, 40.6508069990001, 40.650716, 40.6506699990001, 40.6515459990001, 40.6524899990001, 40.6539779990001, 40.655249999, 40.656080998, 40.656259999, 40.6554229990001)))"
3082200,0,0,0,0,NA,62731,36047082200,36,047,082200,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",54,2.07999992,2.07999992,0.017521803573672,1.808609446e-5,"list(list(c(-73.952469, -73.952951, -73.9548, -73.9558249999999, -73.955907, -73.9560099999999, -73.9561639999999, -73.9562999999999, -73.9563879999999, -73.953048, -73.952959001, -73.952824, -73.952664, -73.9525629999999, -73.952469, 40.6506699990001, 40.650654999, 40.650569999, 40.6505299990001, 40.6513689990001, 40.652314, 40.653777, 40.655048999, 40.655874999, 40.656080998, 40.655249999, 40.6539779990001, 40.6524899990001, 40.6515459990001, 40.6506699990001)))"
3082400,0,0,0,0,NA,54803,36047082400,36,047,082400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",27,2.08999991,2.08999991,0.019481609708885,2.2820858986e-5,"list(list(c(-73.9462599989999, -73.94638, -73.947241, -73.948177, -73.949152, -73.950125, -73.951061, -73.95205, -73.952189, -73.9522699999999, -73.9523629999999, -73.952469, -73.951378, -73.9495709999999, -73.948591, -73.9476559999999, -73.946674, -73.946495, -73.946479, -73.9462599989999, 40.647005999, 40.6469999990001, 40.646963999, 40.6469259990001, 40.6468859990001, 40.646846999, 40.646810999, 40.6467709990001, 40.648021, 40.6487949990001, 40.649668999, 40.6506699990001, 40.650716, 40.6508069990001, 
40.650854999, 40.650898999, 40.650947999, 40.649251, 40.649099999, 40.647005999)))"
3082600,0,0,0,0,NA,62732,36047082600,36,047,082600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",34,2.26999998,2.26999998,0.018918445783703,2.1195939847e-5,"list(list(c(-73.946073, -73.945987999, -73.945869, -73.946856, -73.9477899999999, -73.9487609999999, -73.9497279989999, -73.950665, -73.951652, -73.951785, -73.951854, -73.95205, -73.951061, -73.950125, -73.949152, -73.948177, -73.947241, -73.94638, -73.9462599989999, -73.946244, -73.946073, 40.645312, 40.6445340000001, 40.643423999, 40.643361999, 40.6433050000001, 40.643244999, 40.643184999, 40.6431269990001, 40.643065999, 40.644304999, 40.6449539990001, 40.6467709990001, 40.646810999, 40.646846999, 
40.6468859990001, 40.6469259990001, 40.646963999, 40.6469999990001, 40.647005999, 40.6468669990001, 40.645312)))"
